match_id,dire_avg1,dire_avg2,dire_avg3,dire_avg4,dire_avg5,radiant_avg1,radiant_avg2,radiant_avg3,radiant_avg4,radiant_avg5
645260190,41.70736420557158,52.707677414610984,44.967181549470844,44.98043092399193,44.99457601787351,51.921049031760184,45.94287031277437,45.952092322379364,45.985160653071006,39.674743855444945
645268274,45.23467949013307,58.33330260440126,40.82884185744253,40.838400081990365,40.84802583543373,48.114593619041756,47.118445207385776,47.130836690803676,47.143205958108844,50.4838627704153
645274767,29.555224349595022,32.49048723042085,32.89908608109027,32.90650737454077,32.915158302381215,40.74433673744965,38.59283322153251,38.60380472168034,38.609178296734946,47.26078813127836
645282289,50.55639061699347,45.22492567572601,58.95628766381116,58.961787033684374,58.96580973006292,40.342079091905944,33.55815351406309,33.56036767060159,33.562956120981845,47.94892675477519
645284166,32.61455830085427,34.71584513532872,36.22380960766633,36.22595083708899,36.22873242943966,44.30129869269742,51.60133021320592,51.603768265983994,51.6076470356517,39.39393589242052
645285079,42.51506491013032,40.74582810961096,47.58395708401637,47.60738055630088,47.632750075341065,58.63037536089097,42.5460871563586,42.596270977588375,42.62288132637304,43.72216821847587
645312257,44.91040358626268,36.10572697799631,34.160469621133714,34.17581352229004,34.19058129387616,31.72268964932329,33.19045920065827,33.19427179316931,33.19769858407052,45.56303577946724
645318558,32.04833459075011,32.84039177365115,34.22555936137844,34.267357155231764,34.286796373192566,40.61137425674681,40.19891486170881,40.225740768486745,40.23480032584936,45.30685176066906
645319525,37.60243685481326,34.631431722786836,38.07855162728364,38.089959515306134,38.09826411066833,41.521193337876,37.71118673621514,37.72005540595042,37.7284669978562,36.311858200217685
645347209,37.31230161816623,35.53679021314668,46.09169472503097,46.11056470817994,46.15272964842431,35.54512669630247,32.02722067090509,32.029494337941316,32.03203933489577,39.79838809307347
645358352,42.60756893030173,43.66891318958896,38.86231970107828,38.87692487074241,38.893193183266305,37.54975171776615,42.65014389705796,42.65818440244489,42.66600442745284,46.87661979855596
645396133,56.05313913629591,36.02423442565973,34.03525808129175,34.062066598213455,34.08871834283094,33.80877715793113,40.45787974670123,40.46826529904224,40.47863327080555,45.92048317476277
645867950,46.9429323161649,43.11177143246217,40.48018590028532,40.48625860131292,40.492219914150624,37.83282276732062,34.842048014118284,34.84968093807841,34.854064630331855,42.47601756285422
646049346,58.473490663666,47.720327779497325,51.12398460251838,51.13894639908485,51.14831199424764,37.52732010312423,35.280060375441714,35.283702677244506,35.28748080406996,37.786072422167564
646298269,33.80578107952224,35.40471336809759,34.21194127781383,34.215147678797344,34.21835407978086,32.32313367105132,31.563030551428692,31.568163205874363,31.572357207052384,43.820444033983264
646416200,36.13439435725775,50.97005527103274,41.45314893544872,41.48459792572074,41.521761283801176,48.25020433696124,42.26781848086235,42.289652279357504,42.29687804415176,38.55506692746942
646501704,39.026797399050515,43.97994916289937,43.01901138726264,43.05515359822629,43.077210244439385,36.14818372584454,43.72888087526608,43.73426281738012,43.73771799155813,36.70275326786165
647752500,50.920845986088395,37.381210505760315,40.42489777641153,40.43074869321338,40.43648215553887,49.72817231948567,41.491276341420004,41.5066339040731,41.52275866656389,42.96128208705516
647798202,43.57523617898355,34.60947457184317,48.317881268223246,48.32204609649328,48.32701953286318,37.48374692448075,37.37587564921383,37.38312122144832,37.38687504159506,41.706781137237726
647826183,48.72842728425747,39.76155007982564,35.2644063760559,35.266361564294364,35.268330137998554,49.22334633397327,40.314755696278745,40.32264330251107,40.32989586989146,39.65961328002599
647868978,51.97534033321844,42.46890177051368,53.52426626796816,53.57681072666616,53.62217972330124,53.305432211201385,40.16172207279242,40.179233036570736,40.198539920539424,38.544176519039276
647869043,36.295755789936244,36.5871842010708,31.391399454699783,31.393641182178797,31.39726295051651,29.26771655236066,33.694116845543256,33.69607523232884,33.69821527496064,33.923313057579584
648005989,43.624832546291664,31.907916411278347,35.12966176453746,35.13487247411136,35.139722186517304,37.93147709921736,48.90317153671775,48.91144658962198,48.920096157354386,41.061923062399735
648148700,40.07190383327257,46.91400374746594,38.38914290887934,38.3916343841354,38.394643576441744,37.376675286728165,35.25630467369492,35.26209481201002,35.267675357811186,38.97620401117028
648170324,49.904221213092136,34.363835819192836,33.632403460359114,33.63538174243428,33.640967952042715,41.35089661864707,39.34974752677367,39.393312631888506,39.41162386112857,41.677024058465776
648244534,37.953013236446324,56.50667962583165,40.63602671771284,40.64041255242975,40.644528988397184,39.232024823604704,42.20884841496901,42.2144780144687,42.22132544005734,46.209118452353465
648246832,36.65997010763817,40.26080376723363,43.490206881079516,43.49951881947848,43.508545248628366,39.489207689702674,35.503284862884925,35.506196392665785,35.51033946923935,39.026850395121905
648267400,46.427622747422404,43.09076708040236,42.56116737915338,42.56797861878524,42.57313249443284,39.136959816114015,44.9883868434895,44.98996965627355,44.99095405118039,38.23438405359754
648271831,40.72725637888064,51.47830981848282,42.50625326314943,42.510816503973935,42.515423616273644,38.45568926632717,38.807419873858294,38.81396661714765,38.81916737966881,39.8869173673438
648283764,45.10897160639294,42.063936874618435,36.67367017490952,36.68278085029787,36.69189152568621,51.13102877247239,39.94438050280001,39.95944177454237,39.97414504447361,40.35126990653653
